GCF_000735695.2	Chryseobacterium haifense DSM 19056 (CFB group bacteria)	2845737	2649
GCF_000736415.1	Campylobacter iguaniorum (e-proteobacteria)	1754638	1808
GCF_000736515.1	Schleiferia thermophila str. Yellowstone (CFB group bacteria)	2617694	2247
GCF_000737065.1	Thioclava atlantica (a-proteobacteria)	3928443	3753
GCF_000737315.1	Hyalangium minutum (d-proteobacteria)	11186183	8685
GCF_000737325.1	Sandaracinus amylolyticus (d-proteobacteria)	10327335	8586
GCF_000737665.1	Chryseobacterium formosense (CFB group bacteria)	4364663	3906
GCF_000737695.1	Flavobacterium hydatis (CFB group bacteria)	5877671	4953
GCF_000737705.1	Chryseobacterium soli (CFB group bacteria)	4754478	4298
GCF_000737765.1	Chryseobacterium vrystaatense (CFB group bacteria)	5487842	5006
GCF_000737775.1	Chryseobacterium piperi (CFB group bacteria)	4340594	3725
GCF_000737845.1	Bifidobacterium bombi DSM 19703 (high GC Gram+)	1895239	1428
GCF_000737865.1	Bifidobacterium coryneforme (high GC Gram+)	1755151	1407
GCF_000738005.1	Bifidobacterium crudilactis (high GC Gram+)	2362816	1895
GCF_000738775.1	Rhodococcus defluvii (high GC Gram+)	5134337	4621
GCF_000739085.1	Amycolatopsis methanolica 239 (high GC Gram+)	7237391	6598
GCF_000739375.1	Comamonas testosteroni TK102 (b-proteobacteria)	6062703	5418
GCF_000739435.1	Actinobacillus suis ATCC 33415 (g-proteobacteria)	2501598	2313
GCF_000739455.1	Corynebacterium imitans (high GC Gram+)	2565321	2361
GCF_000739475.1	Borreliella valaisiana Tom4006 (spirochetes)	992695	941
GCF_000739695.1	Tepidicaulis marinus (a-proteobacteria)	3475736	3336
GCF_000739795.1	Paraburkholderia kururiensis subsp. thiooxydans NBRC 107107 (b-proteobacteria)	6795583	5996
GCF_000739895.2	Sphingomonas paucimobilis NBRC 13935 (a-proteobacteria)	4327402	3934
GCF_000739915.1	Paenibacillus chitinolyticus NBRC 15660 (firmicutes)	6432241	5726
GCF_000739935.1	Agrobacterium rubi TR3 _ NBRC 13261 (a-proteobacteria)	5293384	4880
GCF_000739995.1	Comamonas granuli NBRC 101663 (b-proteobacteria)	3505986	3198
GCF_000740015.1	Vibrio diazotrophicus NBRC 103148 (g-proteobacteria)	4721754	4222
GCF_000740055.1	Lactobacillus oryzae JCM 18671 (firmicutes)	1860394	1852
GCF_000740785.1	Paenirhodobacter enshiensis (a-proteobacteria)	3439591	3138
GCF_000740795.1	Haematobacter massiliensis (a-proteobacteria)	4128680	3866
GCF_000741135.1	Bifidobacterium choerinum (high GC Gram+)	2096123	1662
GCF_000741165.1	Bifidobacterium biavatii DSM 23969 (high GC Gram+)	3252147	2503
GCF_000741175.1	Bifidobacterium callitrichos DSM 23973 (high GC Gram+)	2887313	2316
GCF_000741205.1	Bifidobacterium gallicum DSM 20093 _ LMG 11596 (high GC Gram+)	2004594	1526
GCF_000741215.1	Bifidobacterium gallinarum (high GC Gram+)	2160836	1710
GCF_000741255.1	Bifidobacterium magnum (high GC Gram+)	1822476	1526
GCF_000741285.1	Bifidobacterium mongoliense DSM 21395 (high GC Gram+)	2170490	1735
GCF_000741525.1	Bifidobacterium bohemicum DSM 22767 (high GC Gram+)	2052470	1543
GCF_000741575.1	Bifidobacterium cuniculi (high GC Gram+)	2531592	2224
GCF_000741645.1	Bifidobacterium minimum (high GC Gram+)	1892860	1485
GCF_000741695.1	Bifidobacterium reuteri DSM 23975 (high GC Gram+)	2847572	2123
GCF_000741705.1	Bifidobacterium psychraerophilum (high GC Gram+)	2615078	2105
GCF_000741715.1	Bifidobacterium saguini DSM 23967 (high GC Gram+)	2787036	2263
GCF_000741765.1	Bifidobacterium tsurumiense (high GC Gram+)	2164426	1594
GCF_000741775.1	Bifidobacterium subtile (high GC Gram+)	2790088	2213
GCF_000741785.1	Bifidobacterium stellenboschense (high GC Gram+)	2812864	2181
GCF_000743535.1	Arenimonas donghaensis DSM 18148 _ HO3-R19 (g-proteobacteria)	2977056	2701
GCF_000743575.1	Devosia riboflavina (a-proteobacteria)	5052234	4866
GCF_000743705.1	Ruegeria halocynthiae (a-proteobacteria)	4314497	4131
GCF_000743945.1	Basilea psittacipulmonis DSM 24701 (b-proteobacteria)	1959069	1685
GCF_000744105.1	Maribacter forsetii DSM 18668 (CFB group bacteria)	4514366	3832
GCF_000744115.1	Carnobacterium alterfunditum DSM 5972 (firmicutes)	2616870	2423
GCF_000744185.1	Carnobacterium funditum DSM 5970 (firmicutes)	2352439	2135
GCF_000744225.1	Kitasatospora mediocidica KCTC 9733 (high GC Gram+)	8681761	7222
GCF_000744255.1	Carnobacterium divergens DSM 20623 (firmicutes)	2619222	2472
GCF_000744285.1	Carnobacterium pleistocenium FTR1 (firmicutes)	2662616	2572
GCF_000744375.1	Carnobacterium gallinarum DSM 4847 (firmicutes)	4041428	3740
GCF_000744435.1	Hippea jasoniae (d-proteobacteria)	1714776	1740
GCF_000744505.1	Rhizobium alamii (a-proteobacteria)	7315509	6923
GCF_000744515.1	Sphingomonas wittichii (a-proteobacteria)	4895574	4541
GCF_000744555.1	Zobellia uliginosa (CFB group bacteria)	5358002	4294
GCF_000744655.1	Streptacidiphilus rugosus AM-16 (high GC Gram+)	9002860	7899
GCF_000744705.1	Streptacidiphilus albus JL83 (high GC Gram+)	9915093	8351
GCF_000744735.1	Porticoccus hydrocarbonoclasticus MCTG13d (g-proteobacteria)	2474654	2341
GCF_000744775.1	Thermorudis peleae (GNS bacteria)	2934621	2639
GCF_000744785.1	Kitasatospora azatica KCTC 9699 (high GC Gram+)	8272299	6947
GCF_000744815.1	Streptacidiphilus oryzae TH49 (high GC Gram+)	7806543	6587
GCF_000744825.1	Carnobacterium mobile DSM 4848 (firmicutes)	2632867	2451
GCF_000744885.1	Thermus amyloliquefaciens (bacteria)	2160855	2125
GCF_000745065.1	Thermus caliditerrae (bacteria)	2218114	2254
GCF_000745125.1	Carnobacterium jeotgali MS3 (firmicutes)	2518244	2406
GCF_000745345.1	Streptomyces yeochonensis CN732 (high GC Gram+)	7819394	5970
GCF_000745425.1	Beijerinckia mobilis (a-proteobacteria)	4320537	3728
GCF_000745455.1	Mesoaciditoga lauensis cd-1655R _ DSM 25116 (bacteria)	2172469	2005
GCF_000745545.1	Caulobacter henricii (a-proteobacteria)	5994497	5303
GCF_000745655.1	Rhizobium leguminosarum (a-proteobacteria)	6518058	6055
GCF_000745675.1	Streptomyces atratus (high GC Gram+)	7308206	6132
GCF_000745735.1	Agrobacterium rhizogenes (a-proteobacteria)	7774528	7176
GCF_000745835.1	Belnapia moabensis DSM 16746 (a-proteobacteria)	6727093	5897
GCF_000745855.1	Xenophilus azovorans DSM 13620 (b-proteobacteria)	6535173	6102
GCF_000745895.1	Stenoxybacter acetivorans DSM 19021 (b-proteobacteria)	2609584	2319
GCF_000745905.1	Ferrimicrobium acidiphilum DSM 19497 (actinobacteria)	2928893	2613
GCF_000745915.1	Deinococcus misasensis DSM 22328 (bacteria)	5078290	4887
GCF_000745955.1	Alysiella crassa DSM 2578 (b-proteobacteria)	2762031	2606
GCF_000745965.1	Edaphobacter aggregans DSM 19364 (bacteria)	8177135	6651
GCF_000745975.1	Desulfobacter vibrioformis DSM 8776 (d-proteobacteria)	4466775	3894
GCF_000746085.1	Methylocapsa aurea (a-proteobacteria)	3971247	3601
GCF_000746255.1	Thermodesulfobacterium hydrogeniphilum (bacteria)	1687244	1675
GCF_000746645.1	Acinetobacter baumannii (g-proteobacteria)	4335793	4044
GCF_000746845.1	Altibacter lentus (CFB group bacteria)	3160033	2929
GCF_000746875.1	Paenibacillus macerans (firmicutes)	7337750	6251
GCF_000747075.1	Arenimonas malthae CC-JY-1 (g-proteobacteria)	3114078	2817
GCF_000747155.1	Arenimonas metalli CF5-1 (g-proteobacteria)	3056622	2773
GCF_000747315.1	Corynebacterium ureicelerivorans (high GC Gram+)	2328278	2245
GCF_000747585.1	Melissococcus plutonius S1 (firmicutes)	2073864	1667
GCF_000750005.1	Geobacillus icigianus (firmicutes)	3457810	3239
GCF_000750535.1	Weissella ceti (firmicutes)	1390397	1335
GCF_000750635.1	Oceanobacillus jeddahense (firmicutes)	5388101	5075
GCF_000750955.1	Criblamydia sequanensis CRIB-18 (bacteria)	2969604	2464
GCF_000751075.1	Rickettsia tamurae (a-proteobacteria)	1453216	1333
GCF_000751555.1	Anaerosalibacter massiliensis (firmicutes)	3196602	3116
GCF_000751775.1	Bacillus thermoamylovorans (firmicutes)	3707071	3411
GCF_000752035.1	Bacillus rubiinfantis (firmicutes)	4309569	4014
GCF_000752095.2	bacterium LF-3 (bacteria)	2932852	2902
GCF_000752215.1	bacterium MS4 (bacteria)	3737722	3527
GCF_000752395.1	Bacillus andreraoultii (firmicutes)	4050101	3688
GCF_000753715.1	Idiomarina salinarum (g-proteobacteria)	2480276	2355
GCF_000753735.1	Idiomarina atlantica (g-proteobacteria)	2703110	2545
GCF_000753795.1	Shewanella mangrovi (g-proteobacteria)	4215794	3767
GCF_000753815.1	Mycoplasma ovipneumoniae NM2010 (mycoplasmas)	1084158	719
GCF_000754095.2	Acidihalobacter prosperus (g-proteobacteria)	3359675	3204
GCF_000754275.1	Pasteurella multocida (g-proteobacteria)	2271840	2100
GCF_000755145.1	Treponema putidum (spirochetes)	2800562	2320
GCF_000756615.1	Paenibacillus durus (firmicutes)	6053498	5277
GCF_000756655.1	Alcanivorax jadensis T9 (g-proteobacteria)	3629371	3281
GCF_000756665.1	Alcanivorax nanhaiticus (g-proteobacteria)	4132804	3756
GCF_000756715.1	Jeotgalicoccus saudimassiliensis (firmicutes)	2191063	2184
GCF_000756775.1	Pseudomonas saudiphocaensis (g-proteobacteria)	3673759	3406
GCF_000756795.1	Erythrobacter vulgaris (a-proteobacteria)	2858586	2781
GCF_000756815.1	Legionella massiliensis (g-proteobacteria)	4387007	3644
GCF_000757385.1	Flavobacterium aquatile LMG 4008 _ ATCC 11947 (CFB group bacteria)	3490856	3153
GCF_000757725.1	Sphingobacterium deserti (CFB group bacteria)	4595883	3804
GCF_000757785.1	Pluralibacter gergoviae (enterobacteria)	5489680	5033
GCF_000757825.1	Cedecea neteri (enterobacteria)	4876443	4520
GCF_000757885.1	Paenibacillus wynnii (firmicutes)	5988861	5442
GCF_000757905.1	Arsenophonus endosymbiont str. Hangzhou of Nilaparvata lugens (enterobacteria)	2953863	2530
GCF_000758165.1	Spirochaeta lutea (spirochetes)	3532909	2942
GCF_000758665.1	Paenibacillus borealis (firmicutes)	8156808	6890
GCF_000758685.1	Paenibacillus stellifer (firmicutes)	5658798	5062
GCF_000758725.1	Paenibacillus odorifer (firmicutes)	6812473	5944
GCF_000758965.1	Corynebacterium freneyi DNF00450 (high GC Gram+)	3042317	2602
GCF_000758985.1	Pseudoglutamicibacter albus DNF00011 (high GC Gram+)	2476648	2123
GCF_000759025.1	Phaeodactylibacter xiamenensis (CFB group bacteria)	7868778	5896
GCF_000759055.1	Corynebacterium tuscaniense DNF00037 (high GC Gram+)	2227780	2056
GCF_000759345.1	Halomonas xinjiangensis (g-proteobacteria)	3786651	3474
GCF_000759445.1	Pseudomonas lutea (g-proteobacteria)	5647497	4961
GCF_000759475.1	Pantoea rwandensis (enterobacteria)	4327607	3967
GCF_000759695.1	Mycobacterium kyorinense (high GC Gram+)	5302980	4754
GCF_000759715.1	Lysinimicrobium mangrovi (high GC Gram+)	2968736	2733
GCF_000759795.1	Pseudescherichia vulneris NBRC 102420 (enterobacteria)	4374581	4199
GCF_000759855.1	Prochlorococcus marinus str. MIT 9107 (cyanobacteria)	1699937	1844
GCF_000760695.3	Tolypothrix bouteillei VB521301 (cyanobacteria)	11572263	8561
GCF_000760735.1	Rhodococcus fascians A44A (high GC Gram+)	5947044	5465
GCF_000761155.1	Pseudomonas rhizosphaerae (g-proteobacteria)	4688635	4170
GCF_000761215.1	Streptomyces glaucescens (high GC Gram+)	7623774	6434
GCF_000761445.1	Oleiagrimonas soli (g-proteobacteria)	3379958	3011
GCF_000761485.1	Modestobacter caceresii (high GC Gram+)	4953652	4588
GCF_000762875.2	Helicobacter saguini (e-proteobacteria)	2721767	2293
GCF_000763135.2	Helicobacter jaachi (e-proteobacteria)	1904650	1830
GCF_000763295.1	Thalassospira australica (a-proteobacteria)	4270334	3873
GCF_000763315.1	Thermoactinomyces daqus (firmicutes)	3441572	3507
GCF_000763375.1	Microbacterium profundi (high GC Gram+)	3369357	3193
GCF_000763535.1	Vibrio coralliilyticus (g-proteobacteria)	5732794	5098
GCF_000763575.1	Thermoanaerobacter kivui (firmicutes)	2397824	2244
GCF_000763805.1	Paracoccus sphaerophysae (a-proteobacteria)	3358707	3187
GCF_000763885.1	Paracoccus versutus (a-proteobacteria)	5500748	5111
GCF_000763905.1	Paracoccus halophilus (a-proteobacteria)	4012851	3772
GCF_000764025.1	Pseudohaliea rubra DSM 19751 (g-proteobacteria)	3212303	2856
GCF_000764165.1	Cryobacterium roopkundense (high GC Gram+)	4356826	3899
GCF_000764185.1	Colwellia psychrerythraea (g-proteobacteria)	5723506	4671
GCF_000764325.1	Vibrio navarrensis (g-proteobacteria)	4439391	3988
GCF_000764535.1	Sphingomonas taxi (a-proteobacteria)	4061902	3716
GCF_000764775.1	Jejuia pallidilutea (CFB group bacteria)	3773436	2759
GCF_000765745.2	Helicobacter apodemus (e-proteobacteria)	2068160	2039
GCF_000765805.2	Helicobacter muridarum (e-proteobacteria)	2225182	1846
GCF_000765905.2	Helicobacter trogontum (e-proteobacteria)	2446321	2054
GCF_000766865.1	Listeria booriae (firmicutes)	3436956	3228
GCF_000766945.1	Cellvibrio mixtus subsp. mixtus J3-8 (g-proteobacteria)	5183709	4245
GCF_000767055.1	Corynebacterium doosanense CAU 212 _ DSM 45436 (high GC Gram+)	2698995	2584
GCF_000767135.1	Cellulomonas cellasea DSM 20118 (high GC Gram+)	3913703	3399
GCF_000767165.1	Cellulomonas bogoriensis 69B4 _ DSM 16987 (high GC Gram+)	3183361	2749
GCF_000767175.1	Cellulomonas carbonis T26 (high GC Gram+)	3976246	3400
GCF_000767255.1	Corynebacterium auriscanis (high GC Gram+)	2568862	1821
GCF_000767465.1	Novosphingobium pentaromativorans US6-1 (a-proteobacteria)	5457578	4997
GCF_000767615.3	Pandoraea pnomenusa (b-proteobacteria)	5389285	4732
GCF_000768055.1	Alkalispirochaeta odontotermitis (spirochetes)	3826243	3183
GCF_000768315.1	Pseudooceanicola atlanticus (a-proteobacteria)	4938305	4632
GCF_000768335.1	Lysobacter arseniciresistens ZS79 (g-proteobacteria)	3085112	2771
GCF_000768345.1	Lysobacter concretionis Ko07 _ DSM 16239 (g-proteobacteria)	3032117	2624
GCF_000768355.1	Lysobacter daejeonensis GH1-9 (g-proteobacteria)	3275062	2966
GCF_000768675.1	Knoellia flava TL1 (high GC Gram+)	3561699	3297
GCF_000768685.1	Knoellia subterranea KCTC 19937 (high GC Gram+)	3566056	3385
GCF_000768695.1	Knoellia aerolata DSM 18566 (high GC Gram+)	4087970	3688
GCF_000768705.1	Knoellia sinensis KCTC 19936 (high GC Gram+)	3987063	3761
GCF_000769915.1	Flavobacterium beibuense F44-8 (CFB group bacteria)	3800758	3404
GCF_000770305.1	Erwinia oleae (enterobacteria)	4744408	4381
GCF_000770585.1	Legionella norrlandica (g-proteobacteria)	3070855	2383
GCF_000770635.1	Pontibacillus yanchengensis Y32 (firmicutes)	4281464	4085
GCF_000770675.1	Pontibacillus chungwhensis BH030062 (firmicutes)	3872934	3815
GCF_000770795.1	Lysobacter dokdonensis DS-58 (g-proteobacteria)	3274406	3128
GCF_000771745.2	Thermus filiformis (bacteria)	2386081	2324
GCF_000772105.1	Vibrio tubiashii ATCC 19109 (g-proteobacteria)	5540337	5112
GCF_000772535.1	Chelonobacter oris (g-proteobacteria)	2610727	2401
GCF_000772915.1	Streptococcus phocae subsp. salmonis (firmicutes)	1659203	1459
GCF_000772945.1	Lysinibacillus manganicus DSM 26584 (firmicutes)	4047197	3852
GCF_000772955.1	Lysinibacillus sinduriensis BLB-1 _ JCM 15800 (firmicutes)	4017054	3812
GCF_000772965.1	Lysinibacillus massiliensis 4400831 _ CIP 108448 _ CCUG 49529 (firmicutes)	3999909	3796
GCF_000773015.1	Lysinibacillus odysseyi 34hs-1 _ NBRC 100172 (firmicutes)	4512819	4450
GCF_000775285.1	Neosynechococcus sphagnicola sy1 (cyanobacteria)	4331368	3369
GCF_000775615.1	Pontibacillus litoralis JSM 072002 (firmicutes)	3204236	3130
GCF_000775775.1	bacterium endosymbiont of Mortierella elongata FMR23-6 (b-proteobacteria)	2795381	2191
GCF_000785105.2	Lactobacillus curieae (firmicutes)	2095860	2011
GCF_000785435.1	Paraburkholderia sacchari (b-proteobacteria)	7263741	6326
GCF_000785495.1	Pimelobacter simplex (high GC Gram+)	5637360	5457
GCF_000785515.1	Streptococcus salivarius (firmicutes)	2188923	1983
GCF_000785705.2	Methylomonas denitrificans (g-proteobacteria)	5172098	4615
GCF_000785985.1	Actinoplanes utahensis (high GC Gram+)	9489843	8250
GCF_000786195.1	Kocuria polaris (high GC Gram+)	3779802	3343
GCF_000786575.1	Alistipes inops (CFB group bacteria)	2304821	1907
GCF_000787395.1	Solemya velum gill symbiont (g-proteobacteria)	2702377	2572
GCF_000787835.1	Streptacidiphilus melanogenes (high GC Gram+)	8771919	7548
GCF_000789235.1	Flaviramulus ichthyoenteri Th78 (CFB group bacteria)	3953230	3376
GCF_000789395.1	Clostridium baratii str. Sullivan (firmicutes)	3338630	3191
GCF_000797445.1	Lacinutrix jangbogonensis (CFB group bacteria)	4017534	3411
GCF_000797465.1	Psychroserpens jangbogonensis (CFB group bacteria)	3633537	3194
GCF_000797495.1	Robinsoniella peoriensis (firmicutes)	7391415	5765
GCF_000800295.1	Parvimonas micra (firmicutes)	1627009	1493
GCF_000800395.1	Deinococcus swuensis (bacteria)	3531443	3293
GCF_000800475.2	Bifidobacterium pseudolongum PV8-2 (high GC Gram+)	2032698	1673
GCF_000800615.1	Pseudomonas putida (g-proteobacteria)	5878755	5290
GCF_000801275.2	Vibrio nigripulchritudo (g-proteobacteria)	6322155	5691
GCF_000801295.1	endosymbiont of unidentified scaly snail isolate Monju (g-proteobacteria)	2597759	2357
GCF_000802225.1	Novosphingobium malaysiense (a-proteobacteria)	5027021	4660
GCF_000802235.1	Sinomonas humi (high GC Gram+)	4416081	4007
GCF_000802245.2	Streptomyces pluripotens (high GC Gram+)	7346075	6117
GCF_000802305.1	Microbacterium mangrovi (high GC Gram+)	4416601	4036
GCF_000802385.1	Porphyrobacter mercurialis (a-proteobacteria)	3482341	3130
GCF_000803105.1	Coprobacter secundus (CFB group bacteria)	4138744	3117
GCF_000803645.1	Sphingopyxis fribergensis (a-proteobacteria)	5202172	4807
GCF_000805385.1	Mycolicibacterium setense (high GC Gram+)	6265049	5907
GCF_000806415.1	Pseudomonas flexibilis (g-proteobacteria)	3748402	3516
GCF_000807215.1	Tepidimonas taiwanensis (b-proteobacteria)	2927205	2676
GCF_000807255.1	Clostridium pasteurianum DSM 525 _ ATCC 6013 (firmicutes)	4352101	3930
GCF_000807275.1	Frischella perrara (g-proteobacteria)	2692351	2312
GCF_000807675.2	Eubacterium limosum (firmicutes)	4422837	4100
GCF_000807855.2	Flammeovirga pacifica (CFB group bacteria)	6610326	4959
GCF_000807925.1	Novosphingobium subterraneum (a-proteobacteria)	4885942	4586
GCF_000812025.2	Quasibacillus thermotolerans (firmicutes)	3805822	3836
GCF_000812665.2	Halocynthiibacter arcticus (a-proteobacteria)	4376120	3962
GCF_000812685.1	Halocynthiibacter namhaensis (a-proteobacteria)	3535512	3456
GCF_000812875.1	Chryseobacterium solincola (CFB group bacteria)	2345236	2207
GCF_000813345.1	Sulfurospirillum arsenophilum NBRC 109478 (e-proteobacteria)	2629984	2606
GCF_000814475.1	Flavihumibacter solisilvae (CFB group bacteria)	5410659	4631
GCF_000815025.1	Coxiella endosymbiont of Amblyomma americanum (g-proteobacteria)	656901	605
GCF_000815065.1	Mycoplasma flocculare ATCC 27399 (mycoplasmas)	778866	614
GCF_000815185.1	Xanthomonas sacchari (g-proteobacteria)	5006106	4005
GCF_000815225.1	Allofrancisella guangzhouensis (g-proteobacteria)	1661527	1543
GCF_000816085.1	Staphylococcus hyicus (firmicutes)	2472129	2338
GCF_000816145.1	Pseudothermotoga hypogea DSM 11164 _ NBRC 106472 (thermotogales)	2165416	2121
GCF_000816185.1	Campylobacter insulaenigrae NCTC 12927 (e-proteobacteria)	1465081	1484
GCF_000816345.1	Campylobacter volucris LMG 24379 (e-proteobacteria)	1517949	1537
GCF_000816495.1	Acinetobacter harbinensis (g-proteobacteria)	2899785	2572
GCF_000817245.1	Methylacidiphilum kamchatkense Kam1 (verrucomicrobia)	2210643	1901
GCF_000817775.1	Lyngbya confervoides BDU141951 (cyanobacteria)	8799693	6754
GCF_000817955.1	Geobacter pickeringii (d-proteobacteria)	3618700	3250
GCF_000817975.1	Azotobacter chroococcum NCIMB 8003 (g-proteobacteria)	5192286	4579
GCF_000818015.1	Pseudomonas balearica DSM 6083 (g-proteobacteria)	4383480	4028
GCF_000818035.1	Neisseria elongata subsp. glycolytica ATCC 29315 (b-proteobacteria)	2256647	2196
GCF_000818095.1	Jeotgalibacillus malaysiensis (firmicutes)	4119509	4377
GCF_000818395.1	Noviherbaspirillum autotrophicum (b-proteobacteria)	5384605	4966
GCF_000819445.1	Corynebacterium humireducens NBRC 106098 _ DSM 45392 (high GC Gram+)	2681312	2567
GCF_000819545.1	Streptomyces nodosus (high GC Gram+)	7714110	6388
GCF_000819565.1	Celeribacter indicus (a-proteobacteria)	4969388	4742
GCF_000819865.1	Aeromonas eucrenophila (g-proteobacteria)	4540059	4119
GCF_000819885.1	Aeromonas fluvialis (g-proteobacteria)	3904228	3498
GCF_000820125.1	Aeromonas simiae (g-proteobacteria)	3987694	3643
GCF_000820505.1	Geoalkalibacter ferrihydriticus DSM 17813 (d-proteobacteria)	3839692	3423
GCF_000820525.2	Spiroplasma poulsonii (Melanogaster sex ratio organism)	2300611	2348
GCF_000820705.1	Clostridium polynesiense (firmicutes)	3560738	3332
GCF_000820725.1	Actinomyces polynesiensis (high GC Gram+)	2878449	2317
GCF_000820845.2	Pyrinomonas methylaliphatogenes (bacteria)	3788560	3178
GCF_000821045.2	Chromohalobacter japonicus (g-proteobacteria)	3376283	3022
GCF_000821065.1	Oceanobacillus oncorhynchi (firmicutes)	4608004	4302
GCF_000821105.2	Halomonas salina (g-proteobacteria)	4259015	3605
GCF_000821185.1	Serratia symbiotica (enterobacteria)	3581747	3028
GCF_000824785.1	Mesorhizobium plurifarium (a-proteobacteria)	7140341	6702
GCF_000825765.1	Ehrlichia minasensis (a-proteobacteria)	1414910	993
GCF_000826065.2	Tessaracoccus massiliensis (high GC Gram+)	3212185	2907
GCF_000826085.1	Nigerium massiliense (high GC Gram+)	2934258	2632
GCF_000826105.1	Pseudomonas massiliensis (g-proteobacteria)	4723534	4230
GCF_000826125.2	Bhargavaea cecembensis (firmicutes)	3155666	2979
GCF_000826145.2	Sporosarcina koreensis (firmicutes)	2914409	2923
GCF_000826645.1	Psychroserpens mesophilus (CFB group bacteria)	3680502	3254
GCF_000826655.1	Psychroserpens damuponensis (CFB group bacteria)	3945764	3480
GCF_000826685.1	Streptomonospora alba (high GC Gram+)	5914311	4953
GCF_000827005.1	Streptomyces albus (high GC Gram+)	8384669	6613
GCF_000827125.1	Geoalkalibacter subterraneus (d-proteobacteria)	3717645	3519
GCF_000827555.1	Capnocytophaga canis (CFB group bacteria)	2575891	2093
GCF_000827595.2	Necropsobacter massiliensis (g-proteobacteria)	2493400	2309
GCF_000828085.3	Scytonema tolypothrichoides VB-61278 (cyanobacteria)	7893269	6073
GCF_000828125.2	Rickettsia asembonensis (a-proteobacteria)	1376743	1257
GCF_000828475.1	Methyloceanibacter caenitepidi (a-proteobacteria)	3424964	3267
GCF_000828615.1	Thiolapillus brandeum (g-proteobacteria)	3153637	2972
GCF_000828635.1	Sulfuritalea hydrogenivorans sk43H (b-proteobacteria)	3802648	3588
GCF_000828655.1	Thermotoga caldifontis AZM44c09 (thermotogales)	2014912	1986
GCF_000828675.1	Thermotoga profunda AZM34c06 (thermotogales)	2187612	2121
GCF_000828835.1	Thioploca ingrica (g-proteobacteria)	4810005	3886
GCF_000828855.1	Mycoplasma canadense (mycoplasmas)	693241	576
GCF_000829035.1	Lactobacillus paracasei subsp. paracasei JCM 8130 (firmicutes)	3017804	2997
GCF_000829235.1	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko (cyanobacteria)	2794318	1648
GCF_000829315.1	Wolbachia endosymbiont of Cimex lectularius (a-proteobacteria)	1250060	1018
GCF_000829395.1	Lactobacillus hokkaidonensis JCM 18461 (firmicutes)	2400586	2309
GCF_000829435.1	Jeotgalibacillus soli (firmicutes)	3776953	3601
GCF_000829465.1	Cohnella kolymensis (firmicutes)	4344717	3972
GCF_000829515.1	Jeotgalibacillus campisalis (firmicutes)	3650490	3562
GCF_000829675.1	Acinetobacter rudis (g-proteobacteria)	3961794	3531
GCF_000829905.1	Beduini massiliensis (firmicutes)	2850586	2794
GCF_000830005.1	Streptomyces vietnamensis (high GC Gram+)	9153777	7942
GCF_000830885.1	Dehalococcoides mccartyi CG5 (GNS bacteria)	1362151	1444
GCF_000831005.1	Marinobacter salarius (g-proteobacteria)	4616532	3020
GCF_000831385.1	Nonlabens marinus S1-08 (CFB group bacteria)	2915920	2656
GCF_000831485.1	Streptococcus iniae (firmicutes)	2086959	1936
GCF_000831645.3	Lactobacillus heilongjiangensis (firmicutes)	2790548	2458
GCF_000832015.1	Gilvimarinus agarilyticus (g-proteobacteria)	4190841	3552
GCF_000832075.1	Sanguibacteroides justesenii (CFB group bacteria)	3385516	2806
GCF_000832305.1	Cupriavidus basilensis (b-proteobacteria)	8421483	7453
GCF_000832605.1	Bacillus mycoides (firmicutes)	5637053	5633
GCF_000832985.1	Bacillus megaterium NBRC 15308 _ ATCC 14581 (firmicutes)	5746640	5772
GCF_000833025.1	Myroides profundi (CFB group bacteria)	4064534	3582
GCF_000833105.2	Clostridium beijerinckii (firmicutes)	6485394	5613
GCF_000833575.1	Corynebacterium singulare (high GC Gram+)	2830519	2557
GCF_000834055.1	Leucobacter komagatae (high GC Gram+)	3669365	3218
GCF_000835165.1	Corynebacterium marinum DSM 44953 (high GC Gram+)	2729219	2542
GCF_000875755.1	Mycoplasma yeatsii GM274B (mycoplasmas)	895051	771
GCF_000875895.1	Staphylococcus gallinarum (firmicutes)	3171720	2949
GCF_000876205.1	Lactobacillus wasatchensis (firmicutes)	1904253	1784
GCF_000877395.1	Jannaschia aquimarina (a-proteobacteria)	4098947	3974
GCF_000931935.2	Dethiosulfatarculus sandiegensis (d-proteobacteria)	5934994	4969
GCF_000934465.1	Staphylococcus microti (firmicutes)	2381859	2211
GCF_000934705.1	Marinobacter excellens HL-55 (g-proteobacteria)	3998985	3602
GCF_000934745.1	Desulfonatronum thioautotrophicum (d-proteobacteria)	4634603	4129
GCF_000934755.1	Desulfonatronovibrio magnus (d-proteobacteria)	4809662	4235
GCF_000934765.1	Thiomicrospira microaerophila (g-proteobacteria)	3102228	2687
GCF_000934845.1	Bacillus subterraneus (firmicutes)	3899987	3685
GCF_000935025.1	Sphingomonas hengshuiensis (a-proteobacteria)	5228389	4765
GCF_000935065.1	Arcobacter anaerophilus (e-proteobacteria)	3247305	3094
GCF_000935165.2	Comamonas aquatica (b-proteobacteria)	3764434	3293
GCF_000935205.1	Rhodopseudomonas palustris (a-proteobacteria)	6123958	5488
GCF_000935585.1	Acidovorax temperans (b-proteobacteria)	4475784	3934
